x	uextbe1	uapxbe1	ebe1
0.164179104477612	0.0603397025263587	0.0603398091140957	1.06587737191965e-07
0.169154228855721	0.0618943047563673	0.0618944142742608	1.09517893726041e-07
0.174129353233831	0.0634318470608138	0.0634319594882017	1.12427388190839e-07
0.17910447761194	0.0649522443529638	0.0649523596689049	1.1531594135139e-07
0.18407960199005	0.0664554111217111	0.0664555293049827	1.18183271849426e-07
0.189054726368159	0.0679412614294603	0.0679413824585565	1.21029096467051e-07
0.194029850746269	0.0694097089100012	0.0694098327631301	1.23853129210816e-07
0.199004975124378	0.0708606667663702	0.0708607934214518	1.26655081797433e-07
0.203980099502488	0.0722940477687018	0.0722941772033654	1.29434663903583e-07
0.208955223880597	0.0737097642520698	0.0737098964436522	1.32191582583041e-07
0.213930348258706	0.0751077281143177	0.0751078630398601	1.34925542613629e-07
0.218905472636816	0.076487850813877	0.0764879884501233	1.3763624648333e-07
0.223880597014925	0.077850043367577	0.0778501836909708	1.4032339398784e-07
0.228855721393035	0.0791942163484409	0.0791943593351237	1.42986683063229e-07
0.233830845771144	0.0805202798834735	0.0805204255092819	1.45625808634087e-07
0.238805970149254	0.0818281436514358	0.0818282918918992	1.48240463557214e-07
0.243781094527363	0.0831177168806101	0.0831178677109479	1.5083033806651e-07
0.248756218905473	0.0843889083465527	0.0843890617416722	1.53395119661948e-07
0.253731343283582	0.0856416263698358	0.0856417823043296	1.55934494025511e-07
0.258706467661692	0.086875778813779	0.0868759372619225	1.58448143730561e-07
0.263681592039801	0.0880912730821683	0.0880914340179168	1.60935748755309e-07
0.26865671641791	0.0892880161169635	0.0892881795139505	1.63396987232223e-07
0.27363184079602	0.0904659143959959	0.0904660802275299	1.65831534212901e-07
0.278606965174129	0.0916248739306536	0.0916250421697151	1.68239061751341e-07
0.283582089552239	0.0927648002635534	0.0927649708827935	1.70619240291714e-07
0.288557213930348	0.0938855984662048	0.0938857714379415	1.72971736933647e-07
0.293532338308458	0.0949871731366592	0.0949873484328753	1.75296216292642e-07
0.298507462686567	0.096069428397149	0.096069605989489	1.77592340264154e-07
0.303482587064677	0.0971322678917133	0.0971324477514818	1.79859768703605e-07
0.308457711442786	0.0981755947838154	0.0981757768819728	1.82098157580635e-07
0.313432835820895	0.0991993117539431	0.0991994960611041	1.84307161171793e-07
0.318407960199005	0.100203320997201	0.100203507483632	1.8648643086705e-07
0.323383084577114	0.101187524220892	0.101187712856506	1.88635614767341e-07
0.328358208955224	0.102151822642078	0.102152013396436	1.90754358642131e-07
0.333333333333333	0.103096116985143	0.103096309827448	1.92842305513086e-07
0.338308457711443	0.104020307479329	0.104020502378424	1.94899095279366e-07
0.343283582089552	0.104924293856272	0.104924490780637	1.96924365453155e-07
0.348258706467662	0.105807975347514	0.105808174265264	1.98917750132699e-07
0.353233830845771	0.106671250682015	0.106671451560896	2.00878881195798e-07
0.358208955223881	0.107514018083643	0.10751422089103	2.02807387092441e-07
0.36318407960199	0.108336175268654	0.108336379971547	2.047028937191e-07
0.368159203980099	0.109137619443163	0.109137826008187	2.06565024155059e-07
0.373134328358209	0.109918247300598	0.109918455693996	2.08393397940765e-07
0.378109452736318	0.110677955019144	0.110678165206776	2.10187631966008e-07
0.383084577114428	0.111416638259172	0.111416850206512	2.11947340664209e-07
0.388059701492537	0.112134192160656	0.11213440583279	2.1367213483281e-07
0.393034825870647	0.112830511340579	0.112830726702201	2.15361622077359e-07
0.398009950248756	0.113505489890326	0.113505706905733	2.17015407810717e-07
0.402985074626866	0.114159021373057	0.11415924000615	2.18633093573839e-07
0.407960199004975	0.114790998821079	0.114791219035357	2.20214278062736e-07
0.412935323383085	0.115401314733194	0.115401536491751	2.21758557100715e-07
0.417910447761194	0.11598986107204	0.115990084337563	2.23265523319194e-07
0.422885572139303	0.116556529261416	0.116556753996182	2.24734765935652e-07
0.427860696517413	0.117101210183595	0.117101436349466	2.26165871156092e-07
0.432835820895522	0.117623794176623	0.117624021735045	2.27558422202789e-07
0.437810945273632	0.118124171031606	0.118124399943605	2.28911998773063e-07
0.442786069651741	0.118602229989979	0.118602460216157	2.3022617730295e-07
0.447761194029851	0.119057859740768	0.119058091241299	2.31500531244766e-07
0.45273631840796	0.119490948417831	0.119491181152461	2.32734630803422e-07
0.45771144278607	0.119901383597093	0.119901617525135	2.33928042492337e-07
0.462686567164179	0.120289052293762	0.120289287374092	2.35080329979986e-07
0.467661691542289	0.12065384095953	0.120654077150583	2.36191053090695e-07
0.472636815920398	0.120995635479767	0.120995872739535	2.37259768873233e-07
0.477611940298507	0.121314321170691	0.121314559456721	2.38286030393442e-07
0.482587064676617	0.121609782776535	0.121610022045923	2.39269387761198e-07
0.487562189054726	0.12188190446669	0.121882144676077	2.40209387422641e-07
0.492537313432836	0.122130569832839	0.122130810938411	2.41105572437728e-07
0.497512437810945	0.122355661886077	0.122355903843559	2.41957482396971e-07
0.502487562189055	0.122557063054015	0.122557305818668	2.4276465332429e-07
0.507462686567164	0.122734655177867	0.122734898704484	2.43526617649259e-07
0.512437810945274	0.12288831950953	0.122888563752434	2.44242904401393e-07
0.517412935323383	0.123017936708641	0.12301818162168	2.44913039057493e-07
0.522388059701492	0.123123386839625	0.123123632376169	2.45536543472258e-07
0.527363184079602	0.123204549368726	0.123204795481661	2.46112935822773e-07
0.532338308457711	0.123261303161022	0.123261549802752	2.46641730566877e-07
0.537313432835821	0.123293526477429	0.123293773599868	2.47122438526426e-07
0.54228855721393	0.123301096971688	0.123301344526255	2.47554567095465e-07
0.54726368159204	0.123283891687334	0.123284139624953	2.47937619407557e-07
0.552238805970149	0.123241787054654	0.123242035325749	2.48271095529273e-07
0.557213930348259	0.123174658887628	0.123174907442119	2.48554491211195e-07
0.562189054726368	0.123082382380858	0.123082631168156	2.48787298581798e-07
0.567164179104478	0.122964832106474	0.12296508107548	2.4896900607807e-07
0.572139303482587	0.122821882011034	0.122822131110132	2.49099098209582e-07
0.577114427860697	0.122653405412399	0.122653654589454	2.49177055489103e-07
0.582089552238806	0.122459274996603	0.122459524198957	2.4920235461301e-07
0.587064676616915	0.122239362814697	0.122239611989166	2.49174468572311e-07
0.592039800995025	0.121993540279586	0.121993789372452	2.49092866014267e-07
0.597014925373134	0.121721678162842	0.121721927119854	2.48957011783624e-07
0.601990049751244	0.121423646591509	0.121423895357875	2.48766366922615e-07
0.606965174129353	0.121099315044885	0.121099563565273	2.48520388046458e-07
0.611940298507463	0.120748552351297	0.120748800569824	2.48218528037247e-07
0.616915422885572	0.120371226684845	0.120371474545081	2.4786023598844e-07
0.621890547263682	0.119967205562152	0.119967453007107	2.47444955456255e-07
0.626865671641791	0.119536355839069	0.119536602811197	2.46972128081779e-07
0.631840796019901	0.119078543707394	0.119078790148583	2.46441189663549e-07
0.63681592039801	0.118593634691552	0.118593880543124	2.45851572031053e-07
0.641791044776119	0.118081493645267	0.11808173884797	2.45202703530456e-07
0.646766169154229	0.11754198474822	0.117542229242227	2.44494007345386e-07
0.651741293532338	0.116974971502684	0.116975215227586	2.43724903079001e-07
0.656716417910448	0.116380316730147	0.116380559624952	2.42894805949079e-07
0.661691542288557	0.115757882567916	0.115758124571043	2.42003126663115e-07
0.666666666666667	0.115107530465708	0.115107771514978	2.41049270946481e-07
0.671641791044776	0.114429121182212	0.114429361214853	2.40032641748988e-07
0.676616915422886	0.113722514781653	0.113722753734288	2.38952635733813e-07
0.681592039800995	0.11298757063032	0.112987808438967	2.37808646538773e-07
0.686567164179104	0.112224147393091	0.112224383993154	2.36600062902825e-07
0.691542288557214	0.111432103029931	0.1114323383562	2.35326268582803e-07
0.696517412935323	0.110611294792378	0.110611528779021	2.33986643061179e-07
0.701492537313433	0.109761579220007	0.109761811800568	2.32580561823625e-07
0.706467661691542	0.108882812136883	0.108883043244278	2.31107395054497e-07
0.711442786069652	0.107974848647991	0.107975078214499	2.29566508233581e-07
0.716417910447761	0.107037543135647	0.10703777109291	2.27957263440604e-07
0.721393034825871	0.106070749255898	0.106070975534914	2.26279015982933e-07
0.72636815920398	0.105074319934897	0.105074544466015	2.24531118156457e-07
0.73134328358209	0.104048107365261	0.104048330078177	2.22712916997381e-07
0.736318407960199	0.102991963002417	0.102992183826171	2.2082375458754e-07
0.741293532338309	0.101905737560921	0.10190595642389	2.18862968345834e-07
0.746268656716418	0.100789281010768	0.100789497840659	2.16829890792303e-07
0.751243781094527	0.0996424425736717	0.0996426572975208	2.14723849270571e-07
0.756218905472637	0.098465070719337	0.0984652832635039	2.12544167071949e-07
0.761194029850746	0.0972570131617085	0.0972572234518704	2.10290162103166e-07
0.766169154228856	0.0960181168552017	0.0960183248163479	2.07961146428404e-07
0.771144278606965	0.0947482279909123	0.0947484335473409	2.05556428822806e-07
0.776119402985075	0.0934471919928125	0.0934473950681239	2.03075311677736e-07
0.781094527363184	0.0921148535139234	0.092115054031015	2.00517091861196e-07
0.786069651741294	0.0907510564324676	0.090751254313531	1.97881063618288e-07
0.791044776119403	0.0893556438480097	0.0893558390145227	1.95166513269895e-07
0.796019900497512	0.0879284580775688	0.087928650450292	1.92372723376022e-07
0.800995024875622	0.0864693406517167	0.0864695301506879	1.89498971389646e-07
0.805970149253731	0.0849781323106565	0.084978318855185	1.86544528782417e-07
0.810945273631841	0.0834546730002788	0.0834548565089409	1.83508662390808e-07
0.81592039800995	0.0818988018682012	0.0818989822588347	1.80390633736094e-07
0.82089552238806	0.0803103572597878	0.0803105344494855	1.77189697914137e-07
0.825870646766169	0.0786891767141456	0.0786893506192512	1.73905105843586e-07
0.830845771144279	0.0770350969601039	0.0770352674962072	1.70536103558105e-07
0.835820895522388	0.0753479539121759	0.0753481209941052	1.67081929458579e-07
0.840796019900498	0.0736275826664929	0.0736277462083112	1.63541818573587e-07
0.845771144278607	0.0718738174967256	0.0718739774117248	1.5991499940915e-07
0.850746268656716	0.0700864918499813	0.070086648050676	1.56200694947928e-07
0.855721393034826	0.0682654383426807	0.0682655907408035	1.52398123010045e-07
0.860696517412935	0.0664104887564158	0.0664106372629111	1.48506495475931e-07
0.865671641791045	0.0645214740337865	0.0645216185588042	1.4452501799489e-07
0.870646766169154	0.0625982242742133	0.0625983647271053	1.40452892205545e-07
0.875621890547264	0.060640568729736	0.0606407050190482	1.36289312363536e-07
0.880597014925373	0.0586483358007853	0.0586484678342521	1.32033467048487e-07
0.885572139303483	0.0566213530319342	0.0566214807164739	1.27684539934225e-07
0.890547263681592	0.0545594471076313	0.0545595703493397	1.2324170865774e-07
0.895522388059702	0.0524624438479108	0.0524625625520546	1.18704144097537e-07
0.900497512437811	0.0503301682040794	0.0503302822750918	1.14071012573269e-07
0.90547263681592	0.0481624442543866	0.0481625535958592	1.09341472862012e-07
0.91044776119403	0.0459590951996673	0.0459591997143457	1.04514678661571e-07
0.915422885572139	0.043719943358966	0.0437200429487443	9.95897784794586e-08
0.920398009950249	0.041444810165142	0.0414449047310545	9.45659126561083e-08
0.925373134328358	0.0391335161604462	0.0391336056026625	8.94422164943176e-08
0.930348258706468	0.036785880992079	0.0367859652098989	8.42178200372024e-08
0.935323383084577	0.0344017234077292	0.0344018022995748	7.88918458130561e-08
0.940298507462687	0.0319808612510854	0.0319809347144954	7.34634102023124e-08
0.945273631840796	0.0295231114573275	0.0295231793889513	6.7931624051637e-08
0.950248756218905	0.0270282900485961	0.0270283523441869	6.22955910675738e-08
0.955223880597015	0.024496212129438	0.0244962686838471	5.65544093847348e-08
0.960199004975124	0.02192669188223	0.0219267425894004	5.07071705943551e-08
0.965174129353234	0.0193195425625811	0.0193195873155394	4.47529584432504e-08
0.970149253731343	0.0166745764947065	0.0166746151855588	3.86908524871443e-08
0.975124378109453	0.0139916050667857	0.0139916375867099	3.25199245015256e-08
0.980099502487562	0.0112704387262933	0.0112704649655321	2.6239239048903e-08
0.985074626865672	0.00851088697530571	0.00851090682316086	1.98478553679188e-08
0.990049751243781	0.00571275836578787	0.00571277171061263	1.33448249776957e-08
0.995024875621891	0.00287586049485272	0.00287586722404615	6.72919365542202e-09
