Var1	uextS100beta0	uapxS100beta0	eS100beta0	uapxS100beta20000000000	uapxS100beta20000000000000	uextS1000beta0	uapxS1000beta0	eS1000beta0	uapxS1000beta20000000000	uapxS1000beta20000000000000	uextS10000beta0	uapxS10000beta0	eS10000beta0	uapxS10000beta20000000000	uapxS10000beta20000000000000
0.3125	0.00678159270819378	0.0067815926539554	5.42386057941768e-11	0.00310481195395034	0.00308863506624934	0.00671916624618518	0.00671916618896197	5.72234351917111e-11	0.00309673405307425	0.00308066086283508	0.00615788503425785	0.00615788498231228	5.19457879488705e-11	0.00301821093054386	0.00300312746299124
0.325	0.00700623071452355	0.00700623071801164	3.48830946766965e-12	0.0031823643625485	0.00316554033586237	0.00694155190743118	0.0069415519078512	4.20241966225809e-13	0.00317408036675937	0.00315736361830721	0.00636004489671604	0.00636004490099162	4.27579412848322e-12	0.00309355401078289	0.00307786129601664
0.3375	0.00722600346989566	0.0072260034134478	5.64480814521651e-11	0.00325504970514267	0.00323757853200335	0.00715910001709119	0.00715909995981789	5.72735244647182e-11	0.00324657229001053	0.00322921190914105	0.00655761869665339	0.00655761864493124	5.1722371177676e-11	0.00316416591892086	0.00314786326035179
0.35	0.00744081742709568	0.00744081743545869	8.36323545139184e-12	0.00332277461163672	0.0033046562842889	0.00737171790710534	0.0073717179075008	3.95682618614668e-13	0.00331411674157111	0.00329611265122292	0.00675052157042177	0.00675052157484226	4.42070251932547e-12	0.0032299563796944	0.00321304305365725
0.3625	0.00765058600222801	0.00765058595061029	5.16179442938691e-11	0.00338545218330497	0.00336668669370606	0.00757931982370508	0.00757931976653758	5.71677193431097e-11	0.0033766270931114	0.00335797921336576	0.0069386753828713	0.0069386753313367	5.1534820681709e-11	0.00329084139150034	0.0032733166472238
0.375	0.00785522951787243	0.007855229521281	3.40879581506304e-12	0.0034430029172333	0.00342359025705345	0.0077818269265606	0.00778182692702278	4.6240268558595e-13	0.00343402409067336	0.00341473233875377	0.00712200872388502	0.00712200872842485	4.54005322919615e-12	0.00334674411873433	0.00332860717830548
0.3875	0.00805467523719017	0.00805467518115153	5.60388627862674e-11	0.00349535378180906	0.00347529394243115	0.00797916728849657	0.00797916723136793	5.7128864139333e-11	0.0034862349325386	0.00346629922281048	0.00730045690520509	0.00730045685382229	5.13830176324115e-11	0.00339759399278874	0.00337884405112085
0.4	0.00824885735255521	0.00824885735964282	7.08783379210765e-12	0.00354243914115898	0.00352173211367861	0.00817127589520794	0.00817127589572758	5.1986193128073e-13	0.0035331941906404	0.0035126144346107	0.00747396195756433	0.00747396196219877	4.63466157812897e-12	0.00344332760407532	0.00342396382886971
0.4125	0.008437717013976	0.00843771695742071	5.65555120096706e-11	0.00358419983065381	0.0035628456058793	0.00835809464511783	0.00835809458800593	5.71121205883429e-11	0.00357484288857908	0.00355361899489586	0.00764247262811368	0.00764247257684765	5.12662585994139e-11	0.00348388780445189	0.00346390933616342
0.425	0.00862120227225205	0.00862120227083226	1.42000647351814e-12	0.00362058408134458	0.00359858264979695	0.00853957234873804	0.00853957234926731	5.29496585466305e-13	0.00361112942301756	0.0035892612974696	0.00780594437814264	0.0078059443828449	4.70247972506055e-12	0.00351922459908732	0.00349863055088375
0.4375	0.00879926812444864	0.00879926806742353	5.70253393117337e-11	0.00365154659548036	0.00362889794739335	0.00871566472895324	0.00871566467187288	5.70805885197201e-11	0.00364200864182763	0.00361949618734404	0.00796433938110619	0.00796433932992143	5.1184978130947e-11	0.00354929425015765	0.00352808370788285
0.45	0.00897187650252818	0.00897187651037591	7.84796012898159e-12	0.00367704947094455	0.0036537535962646	0.00888633442038156	0.00888633442089186	5.1052218008607e-13	0.00366744276548559	0.00364428588213533	0.00811762652094572	0.00811762652569091	4.74541413109097e-12	0.00357406016871186	0.00355223219084255
0.4625	0.0091389962960875	0.00913899623403537	6.2052347635233e-11	0.00369706127678414	0.00367311816517039	0.00905155096944554	0.0090515509123521	5.70936666000055e-11	0.00368740046533302	0.00366359905032452	0.00826578139070477	0.00826578133956568	5.11393115354419e-11	0.00359349201947815	0.00357104563708489
0.475	0.00930060327277715	0.00930060326835045	4.42692410507206e-12	0.00371155797764759	0.0036869676184719	0.00921129083415906	0.00921129083466841	5.09573286344711e-13	0.00370185778498882	0.00367741173266943	0.00840878629144948	0.00840878629621184	4.76258442405619e-12	0.00360756661288887	0.00358450082959018
0.4875	0.00945668016925083	0.00945668011441131	5.48397421223923e-11	0.003720522009324	0.0036952843916709	0.00936553738405621	0.00936553732699049	5.70659439841359e-11	0.00371079721870811	0.00368570642056372	0.00854663023147983	0.00854663018034972	5.11303343414538e-11	0.00361626701083805	0.00359258080275913
0.5	0.00960721666274367	0.00960721666889107	6.14762407646907e-12	0.00372394320318424	0.00369805831585094	0.0095142809001203	0.00951428090066481	5.44736131202761e-13	0.00371420863282699	0.00368847297748149	0.00867930892584168	0.00867930893059497	4.75351528972379e-12	0.00361958341902392	0.00359527573474817
0.5125	0.00975220935401921	0.00975220929959303	5.44264112944948e-11	0.00372181786172831	0.00369528569322472	0.00965751857478381	0.00965751851766359	5.71204368526868e-11	0.00371208834420328	0.00368570771741811	0.00880682479614059	0.00880682474498457	5.11562441712909e-11	0.00361751229349884	0.00359258205402428
0.525	0.00989166176736944	0.00989166176989693	2.52771414910313e-12	0.00371414968303142	0.00368697022158013	0.0097952545116442	0.00979525451209648	4.5250261870855e-13	0.00370444004171036	0.00367741432638396	0.00892918697064271	0.00892918697536256	4.72006982110695e-12	0.00361005723348778	0.00358450333217602
0.5375	0.0100255843676678	0.0100255843143128	5.33551709758218e-11	0.00370094883629794	0.00367312206983418	0.00992749972574814	0.00992749966870425	5.70441107544672e-11	0.00369127386474336	0.00366360294091071	0.00904641128468997	0.00904641123347284	5.12173480710088e-11	0.00359722808857219	0.00357104939110252
0.55	0.0101539945546847	0.0101539945629337	8.24926064957321e-12	0.00368223288631397	0.00365375880248568	0.0100542721439467	0.0100542721444367	4.90168669542435e-13	0.00367260732477845	0.00364429106961045	0.0091585202813893	0.00915852028604837	4.65928857995568e-12	0.0035790418521429	0.00355223719645859
0.5625	0.0102769166744565	0.0102769166169945	5.74622103372002e-11	0.00365802586900628	0.00362890445517403	0.0101755966041139	0.0101755965469945	5.71196163284826e-11	0.00364846438392809	0.00361950267173111	0.00926554321262563	0.00926554316131195	5.13138993102347e-11	0.00355552176905931	0.0035280899653195
0.575	0.0103943819681263	0.0103943819733329	5.20689220906423e-12	0.00362835921590309	0.00359859045914012	0.0102915048560703	0.0102915048564902	4.20066759154736e-13	0.00361887637658217	0.00358926907879741	0.00936751604035369	0.00936751604492789	4.57442937695784e-12	0.00352669822989544	0.00349863806041877
0.5875	0.0105064286628931	0.0105064285999514	6.29418826086914e-11	0.00359327082969625	0.00356285471678843	0.0104020355611567	0.0104020355040213	5.71355879275259e-11	0.00358388108799596	0.00355362807319894	0.00946448143819811	0.00946448138675218	5.14461580974901e-11	0.00349260787891598	0.00346391809813016
0.6	0.0106131018526412	0.0106131018604883	7.84729919933724e-12	0.00355280600871188	0.00352174252615774	0.0105072342929446	0.0105072342934307	4.86274215338867e-13	0.00354352367602941	0.00351262480992934	0.00955648879334303	0.00955648879780558	4.46276869625617e-12	0.00345329450927427	0.00342397384365711
0.6125	0.0107144536400483	0.0107144535897811	5.02674742108855e-11	0.0035070165224742	0.0034753056564849	0.0106071535369523	0.0106071534798954	5.7057164548624e-11	0.00349785574975151	0.00346631089519074	0.00964359420872807	0.0096435941571146	5.16136872824591e-11	0.00340880817114685	0.00337885531917346
0.625	0.0108105430172145	0.0108105430183491	1.13483701602579e-12	0.00345596153618768	0.00342360327268703	0.0107018526913549	0.0107018526918016	4.46897727157669e-13	0.00344693629129409	0.00341474530824746	0.0097258605055397	0.00972586050986541	4.32593370847112e-12	0.00335920606804227	0.00332861970012348
0.6375	0.0109014358997683	0.0109014358479572	5.18113572878232e-11	0.00339970668630082	0.00336670101092524	0.0107913980665586	0.0107913980093337	5.7225090985269e-11	0.0033908307344562	0.00335799348003047	0.00980335722599435	0.00980335717417688	5.1817687293787e-11	0.00330455166493577	0.00327333042336303
0.65	0.0109872051666571	0.0109872051761109	9.45399661334001e-12	0.0033383250050015	0.00330467190310004	0.0108758628861239	0.0108758628864804	3.56778842580674e-13	0.00332961188668882	0.00329612821512196	0.00987616063643149	0.00987616064059481	4.16354624388493e-12	0.00324491558584815	0.00321305808472922
0.6625	0.0110679306260408	0.0110679305716186	5.44224925541625e-11	0.00327189599577908	0.00323759545241338	0.0109553272868368	0.0109553272296064	5.72306316920512e-11	0.00326335900768291	0.00322922877034352	0.00994435373069535	0.00994435367863856	5.20570201528736e-11	0.00318037472182217	0.00314787954702373
0.675	0.0111436989982394	0.011143698999102	8.62795945799633e-13	0.00320050655793447	0.0031655585578788	0.0110298783192064	0.0110298783196069	4.00722857674118e-13	0.00319215873150135	0.00315738177688795	0.01000802623382	0.0100080262377952	3.97537038010487e-12	0.00311101312993083	0.00307787883901151
0.6875	0.0112146039498384	0.0112146038945546	5.52840082740369e-11	0.00312425006213904	0.00308865458988026	0.0110996099476779	0.0110996098904461	5.72320437569607e-11	0.00311610414513427	0.00308068031887469	0.0100672746060129	0.010067274553681	5.23320987239062e-11	0.00303692114093712	0.00300314626308776
0.7	0.0112807460880049	0.0112807460898686	1.86394996659622e-12	0.00304322727496108	0.00300698431469865	0.0111646230510587	0.0111646230514754	4.16933848557122e-13	0.00303529571079472	0.00299922485564533	0.0101222020469347	0.0101222020506957	3.76121876699553e-12	0.00295819625989138	0.00292377929586536
0.7125	0.0113422329377499	0.0113422328883884	4.93617612062902e-11	0.00295754543441974	0.00292065497006568	0.0112250254231583	0.0112250253659225	5.72359746403572e-11	0.00294984034442486	0.00291312230026997	0.0101729185002837	0.0101729184476402	5.2643736592195e-11	0.00287494227331594	0.00283988169536708
0.725	0.0113991789874035	0.0113991789894556	2.05232879302297e-12	0.00286731917452958	0.00282978118970853	0.0112809317730012	0.0112809317733907	3.89757670582469e-13	0.00285985233817167	0.00282248694202271	0.0102195406586705	0.0102195406621907	3.52044608742386e-12	0.00278727015155139	0.00275156440336163
0.7375	0.0114517056204022	0.0114517055639562	5.6446264329324e-11	0.00277266960084796	0.00273448407889709	0.0113324637255374	0.0113324636682809	5.72567566275994e-11	0.00276545243882769	0.00272743952482261	0.0102621919688044	0.0102621919158143	5.29903360774187e-11	0.00269529715530768	0.00265894465192256
0.75	0.0114999411721328	0.0114999411788848	6.75224459678603e-12	0.00267372521503927	0.00263489213900832	0.0113797498221402	0.0113797498224888	3.48828604890272e-13	0.00266676877050316	0.00262810816990558	0.0103010026369699	0.0103010026402237	3.25403592960072e-12	0.0025991477399195	0.00256214686767315
0.7625	0.0115440209299322	0.0115440208728842	5.70482550088514e-11	0.00257062099041407	0.00253114034306537	0.0114229255211029	0.0114229254637443	5.73588398999902e-11	0.00256393591298499	0.00252462745418352	0.0103361096348049	0.0103361095814311	5.33739857866422e-11	0.00249895266110516	0.00246130177755343
0.775	0.011584087076244	0.0115840870808304	4.58662621771744e-12	0.00246349929651475	0.00242337106032314	0.0114621331981368	0.011462133198522	3.85365350741296e-13	0.0024570958246216	0.00241713933312905	0.0103676567053843	0.0103676567083453	2.9611955248976e-12	0.00239484988129166	0.00235654731513437
0.7875	0.011620288762515	0.0116202887093625	5.31527009905997e-11	0.00235250897464476	0.00231173313179763	0.0114975221475788	0.0114975220902817	5.72973907903007e-11	0.0023463969205838	0.00230579221903643	0.0103957943695967	0.0103957943158042	5.37927619115308e-11	0.00228698367442258	0.00224802772543424
0.8	0.0116527820580359	0.0116527820614909	3.45525691392012e-12	0.00223780626247725	0.00219638279487453	0.0115292485822494	0.0115292485826089	3.59726137766359e-13	0.00223199499597879	0.00219074190413547	0.0104206799328326	0.0104206799354753	2.64290325735494e-12	0.00217550553451377	0.00213589447346312
0.8125	0.0116817299669947	0.0116817299121154	5.48794742288861e-11	0.00211955386957283	0.00207748275882698	0.0115574756347314	0.0115574755773401	5.73915481111298e-11	0.00211405230399648	0.00207215063873797	0.0104424774919578	0.0104424774377087	5.42493081706619e-11	0.00206057327935129	0.00202030534792964
0.825	0.0117073024284764	0.0117073024326584	4.1822656449142e-12	0.00199792190201284	0.00195520312944882	0.0115823733576548	0.0115823733579496	2.95045238241087e-13	0.00199273847926909	0.00195018805459716	0.0104613579426043	0.0104613579449022	2.2981165581637e-12	0.00194235196143903	0.00190142537217699
0.8375	0.0117296763164632	0.0117296762665695	4.98939032450574e-11	0.00187308693790396	0.00182972048455925	0.011604118725046	0.011604118667543	5.75031845057028e-11	0.00186822961588659	0.00182503024292322	0.0104774989867558	0.0104774989320145	5.47414388124556e-11	0.00182101297042754	0.00177942590662101
0.85	0.0117490354568872	0.0117490354539849	2.90248727830011e-12	0.00174523295203773	0.00170121879866231	0.0116228956323283	0.0116228956325068	1.78659170790851e-13	0.0017407091910182	0.00169686067800473	0.0104910851406324	0.0104910851425579	1.92582061409041e-12	0.00169673494661542	0.00165448556223951
0.8625	0.0117655705537345	0.0117655705072178	4.65168962376916e-11	0.00161455039138043	0.00156988851843676	0.0116388948978141	0.0116388948403538	5.74605380637694e-11	0.00161036714278058	0.00156586929507689	0.0105023077428825	0.0105023076876125	5.52702311001907e-11	0.00156970288194956	0.00152678930158217
0.875	0.0117794793254689	0.0117794793354453	9.9767138994622e-12	0.00148123709976047	0.0014359274874235	0.0116523142634861	0.0116523142636521	1.66209060403766e-13	0.00147740079413775	0.00143225341422134	0.0105113649630799	0.0105113649646078	1.52811097109407e-12	0.0014401090362425	0.00139652935497547
0.8875	0.0117909663799765	0.0117909663201822	5.97944974783937e-11	0.00134549739334187	0.00129954002149903	0.0116633583952108	0.0116633583377059	5.75051048445907e-11	0.00134201393060555	0.00129621681807073	0.0105184618105145	0.0105184617546787	5.58360579994144e-11	0.00130815203658459	0.0012639043199448
0.9	0.0118002432373032	0.0118002432399977	2.69472638647628e-12	0.00120754298534121	0.00116093783359238	0.0116722388845858	0.01167223888478	1.94377500206677e-13	0.00120441772444638	0.00115797067600333	0.0105238101432974	0.0105238101443995	1.10236472727898e-12	0.00117403779643983	0.00112912008029764
0.9125	0.0118075283978669	0.0118075283459713	5.18958695461258e-11	0.00106759206148303	0.00102033910914056	0.0116791742492239	0.0116791741915996	5.76245422906352e-11	0.00106482981219364	0.00101773262166755	0.0105276286777602	0.0105276286213208	5.64396706453918e-11	0.00103797861331012	0.000992388903797921
0.925	0.0118130472799294	0.0118130472864404	6.51128109763199e-12	0.000925870204747975	0.00087796943083665	0.0116843899337482	0.0116843899338873	1.39306968738317e-13	0.000923475219157637	0.000875727677487722	0.0105301429981686	0.0105301429988196	6.51282847097256e-13	0.00090019409087285	0.000853930364290725
0.9375	0.0118170322366495	0.0118170321824366	5.4213118369506e-11	0.000782609470808509	0.000734060854065557	0.0116881183114259	0.0116881182536655	5.77606174695378e-11	0.000780585436753599	0.000732187331992261	0.0105315855667349	0.0105315855096565	5.70786282821922e-11	0.000760910234736878	0.000713970437468727
0.95	0.0118197225560834	0.0118197225524664	3.61727141295898e-12	0.000638049312809886	0.000588852831684961	0.0116905986840976	0.0116905986841214	2.40259201422788e-14	0.000636399347335204	0.000587350464647013	0.0105321957339348	0.0105321957341068	1.7216610082027e-13	0.000620360377785681	0.000572742426201994
0.9625	0.0118213644384468	0.0118213643879253	5.05217083446308e-11	0.000492435656784531	0.000442591289439704	0.0116920772844509	0.0116920772266964	5.77546951235908e-11	0.000491162301309834	0.000441462422970636	0.0105322197491318	0.0105322196913761	5.77559285119822e-11	0.000478784273864514	0.000430486054236043
0.975	0.011822211075696	0.0118222110779142	2.21837652414347e-12	0.000346021826467468	0.000295529550777221	0.0116928072762335	0.0116928072762954	6.22141227424322e-14	0.00034512704231607	0.00029477594771196	0.0105319107715114	0.0105319107711775	3.34135497048749e-13	0.000336429026493396	0.000287448394891075
0.9875	0.011822522537841	0.0118225224846296	5.32115948526091e-11	0.000199067618687736	0.000147927412238948	0.0116930487559586	0.0116930486981468	5.78119965094492e-11	0.000198552784109795	0.000147550249736206	0.0105315288813155	0.010531528822845	5.84707022383002e-11	0.000193548180324541	0.000143882962530661
1	0.0118225658638949	0.0118225658682164	4.32174261655316e-12	5.18402282199281e-05	5.20683118666683e-08	0.0116930687534023	0.0116930687533724	3.00610231152021e-14	5.17061361021395e-05	5.19355627776128e-08	0.0105313410913892	0.0105313410905212	8.68192670533396e-13	5.04026533900706e-05	5.06447953367983e-08
