Var1	uextS100	uapxS100	eS100	uextS1000	uapxS1000	eS1000	uextS10000	uapxS10000	eS10000
0.2875	0.00292061793061293	0.0029206178800396	5.05735557598808e-11	0.00291308543928892	0.00291308538222137	5.70677767194883e-11	0.00283984648284541	0.00283984643091909	5.19265420592663e-11
0.3	0.00300694787824796	0.00300694787567938	2.56879977358904e-12	0.00299918858779336	0.00299918858831099	5.17859193027714e-13	0.00292374467442835	0.00292374467877375	4.34561848311477e-12
0.3125	0.00308861885969236	0.00308861880185164	5.78409464421781e-11	0.00308064475916581	0.00308064470209363	5.70724045280413e-11	0.00300311234345774	0.0030031122918159	5.16420539144191e-11
0.325	0.00316552341814713	0.00316552342082493	2.67802143308349e-12	0.00315734680995661	0.00315734681050207	5.4568502494412e-13	0.003077845507514	0.00307784551205144	4.53766408128886e-12
0.3375	0.00323756101465733	0.00323756096631867	4.83388871465318e-11	0.00322919451129167	0.00322919445419761	5.70942759216264e-11	0.00314784691428915	0.00314784686289609	5.13932858943467e-11
0.35	0.00330463806221815	0.00330463806794917	5.73125097727556e-12	0.0032960945485172	0.0032960945490637	5.46713715965375e-13	0.00321302603727913	0.00321302604198318	4.70427126073036e-12
0.3625	0.00336666788030016	0.00336666782670321	5.3597170104891e-11	0.00335796052098658	0.0033579604639104	5.70764008972491e-11	0.00327329907175722	0.00327329902057623	5.11812059747485e-11
0.375	0.00342357073463972	0.00342357073937909	4.73958936333951e-12	0.00341471294127871	0.00341471294191904	6.40557485526161e-13	0.00332858893105747	0.00332858893590198	4.84473138689934e-12
0.3875	0.00347527382587032	0.00347527377407663	5.17939116075061e-11	0.00346627923548226	0.0034662791785103	5.69721882517915e-11	0.00337882524315569	0.00337882519215165	5.10042650475606e-11
0.4	0.00352171129520684	0.00352171129463497	5.72093154099784e-13	0.00351259374205881	0.00351259374275607	6.97483303752078e-13	0.00342394434753857	0.00342394435249766	4.95931681138151e-12
0.4125	0.0035628241903396	0.0035628241361373	5.42025200764296e-11	0.00355359771234021	0.00355359765539495	5.6945481750198e-11	0.0034638892923855	0.00346388924152398	5.08617397330935e-11
0.425	0.00359856052227769	0.00359856052934705	7.06958146537429e-12	0.00358923930960486	0.00358923931022767	6.2303027320576e-13	0.00349860983203643	0.00349860983708494	5.04874007184464e-12
0.4375	0.003628875231243	0.00362887517622574	5.50174784202939e-11	0.00361947360921988	0.0036194735522635	5.69566073992112e-11	0.00352806242476023	0.0035280623740052	5.07552454925841e-11
0.45	0.00365373016961712	0.00365373017436918	4.7522827686941e-12	0.00364426259856998	0.00364426259911569	5.45933957762923e-13	0.00355221023082608	0.00355221023593906	5.11320499829715e-12
0.4625	0.00367309414741612	0.00367309409253676	5.48795813480607e-11	0.00366357517620486	0.00366357511926244	5.69426424415487e-11	0.00357102311086521	0.003571023060181	5.06844349476565e-11
0.475	0.00368694289250016	0.00368694289508937	2.58943517669752e-12	0.00367738715283395	0.00367738715345868	6.24959285711046e-13	0.0035844776245324	0.00358447762968371	5.15152764196669e-12
0.4875	0.00369525907331081	0.00369525901752848	5.57825461169892e-11	0.00368568125004742	0.0036856811930952	5.69524479659966e-11	0.00359255702946992	0.00359255697882025	5.06498970369307e-11
0.5	0.00369803228750243	0.00369803229093739	3.43517922440917e-12	0.00368844710102678	0.0036884471016432	6.16639985601131e-13	0.00359525128055571	0.00359525128571933	5.16384027551831e-12
0.5125	0.00369525907331081	0.00369525901752847	5.57825582600535e-11	0.00368568125004742	0.0036856811930952	5.69524488333584e-11	0.00359255702946992	0.00359255697882022	5.0649925659868e-11
0.525	0.00368694289250016	0.00368694289508934	2.58940915584538e-12	0.00367738715283395	0.00367738715345869	6.24963188838867e-13	0.0035844776245324	0.00358447762968365	5.15147082977285e-12
0.5375	0.00367309414741612	0.00367309409253674	5.48796082362746e-11	0.00366357517620486	0.00366357511926245	5.69426337679313e-11	0.00357102311086521	0.00357102306018092	5.06845134438938e-11
