Var1	uextS100beta0	uapxS100beta0	eS100beta0	uapxS100beta20000000000	uapxS100beta20000000000000	uextS1000beta0	uapxS1000beta0	eS1000beta0	uapxS1000beta20000000000	uapxS1000beta20000000000000	uextS10000beta0	uapxS10000beta0	eS10000beta0	uapxS10000beta20000000000	uapxS10000beta20000000000000
0.25	0.00558918299589095	0.00558918300021338	4.32265161165457e-12	0.00264780740186519	0.00263486610712312	0.00553840206848122	0.00553840206836759	1.13848167004882e-13	0.00264093863701835	0.00262808222475302	0.00508173650656518	0.00508173650656374	1.66533453693773e-15	0.00257416849935159	0.00256212176454743
0.266666666666667	0.00591799341691512	0.00591799305347396	3.63441389830688e-10	0.0027805129565272	0.00276670885252062	0.00586404800912988	0.00586404764475807	3.64372030811633e-10	0.00277329398601008	0.00275957992052179	0.00537894871855027	0.00537894836286251	3.55687980804764e-10	0.00270311975813057	0.00269026467404518
0.283333333333333	0.00623909427872604	0.00623909391893856	3.59787702235159e-10	0.00290550684747757	0.00289083992331309	0.0061820259977452	0.00618202563342507	3.64320350797198e-10	0.00289795735684206	0.00288338552990736	0.00566887113504189	0.00566887077961105	3.55431061319078e-10	0.00282457041498603	0.00281090596716352
0.3	0.00655218992164919	0.00655218992194311	2.94144916757055e-13	0.00302249324529606	0.00300696348939941	0.00649204261534919	0.00649204261535865	9.68062435768857e-15	0.0030146338049772	0.00299920410160366	0.00595123070519454	0.00595123070519244	2.32192737259496e-15	0.00293823412337187	0.00292375923348552
0.316666666666667	0.0068570065707263	0.00685700620640654	3.64319977831651e-10	0.00313119713914351	0.00311480453925951	0.0067938263009637	0.00679382593662084	3.64343084348351e-10	0.00312304915075704	0.00310676144918245	0.00622577570207827	0.0062257753473719	3.54706593090615e-10	0.0030438447793793	0.00302855830515111
0.333333333333333	0.00715329237550577	0.00715329202171648	3.53789517647252e-10	0.00323136762364699	0.00321411216683957	0.00708712734869721	0.00708712698447089	3.64226538686341e-10	0.00322295325548215	0.00320580742717341	0.00649227570282207	0.0064922753483115	3.54510796586605e-10	0.00314115969285655	0.00312506042795805
0.35	0.00744081742709568	0.00744081743541692	8.32146244272858e-12	0.00332277461158777	0.00330465628423993	0.00737171790710534	0.00737171790700898	9.65815968867467e-14	0.00331411674107592	0.00329611265072808	0.00675052157042177	0.00675052157041944	2.55438031837585e-15	0.00322995637499048	0.00321304304895193
0.366666666666667	0.00771937370700471	0.00771937333306445	3.73940474938939e-10	0.00340520883375737	0.00338622762157119	0.00764739197592235	0.00764739161175061	3.64171962551063e-10	0.00339633098864938	0.00337746849418466	0.0070003254372426	0.00700032508326487	3.53977959791085e-10	0.00331003252438598	0.00329230380250152
0.383333333333333	0.0079887750700891	0.0079887747050855	3.65003822305754e-10	0.00347848512581434	0.00345864101381096	0.00791396540563483	0.00791396504147486	3.64160191584917e-10	0.00346941141429918	0.0034496903668657	0.00724152069019013	0.00724152033634928	3.53841065822702e-10	0.00338120919546358	0.00336266367867535
0.4	0.00824885735255521	0.00824885735959914	7.0441569244295e-12	0.00354243914110732	0.00352173211362691	0.00817127589520794	0.00817127589520931	1.5855372570428e-15	0.00353319419011803	0.00351261443408872	0.00747396195756433	0.00747396195756202	2.53876780709206e-15	0.00344332759911613	0.00342396382390899
0.416666666666667	0.0084994782753256	0.00849947792231435	3.5301147595368e-10	0.00359692735057221	0.003575357391274	0.00841918299130384	0.00841918262721456	3.64089510276888e-10	0.00358753624316968	0.0035660976161411	0.00769752509758481	0.00769752474408458	3.53500449398747e-10	0.00349624909277373	0.00347606553106598
0.433333333333333	0.00874051748951388	0.00874051712338239	3.66131706550088e-10	0.00364183032958395	0.00361939742144619	0.00865756808693163	0.00865756772278818	3.64143678752149e-10	0.00363231853123714	0.00361002086402806	0.00791210718859636	0.00791210683517255	3.53424033094907e-10	0.00353985834832966	0.00351885340734033
0.45	0.00897187650252818	0.00897187651033128	7.80332916339166e-12	0.00367704947089129	0.00365375359621125	0.00888633442038156	0.00888633442035803	2.37500991095985e-14	0.00366744276494688	0.00364428588159705	0.00811762652094572	0.00811762652094301	2.9316826744008e-15	0.00357406016359973	0.00355223218572881
0.466666666666667	0.00919347881449539	0.00919347844800415	3.66491469117047e-10	0.00370250698455515	0.00367834812494909	0.00910540707494079	0.00910540671087681	3.64064202396097e-10	0.00369283140715387	0.00366881512492266	0.0083140225905356	0.00831402223726216	3.53273663794562e-10	0.0035987794563657	0.00357612671907027
0.483333333333333	0.00940526977046829	0.00940526940543001	3.65038502897486e-10	0.00371814918481868	0.00369312732122184	0.00931473297789864	0.00931473261381433	3.6408454029413e-10	0.00370843094887272	0.00368355507823755	0.00850125609404717	0.00850125574079105	3.53256346050101e-10	0.00361396443407958	0.00359048514972426
0.5	0.00960721666274367	0.00960721666884657	6.10312148041636e-12	0.00372394320313045	0.00369805831579703	0.0095142809001203	0.00951428090012639	6.30918928212765e-15	0.00371420863228284	0.00368847297693775	0.00867930892584168	0.00867930892583851	3.38964967205868e-15	0.00361958341386095	0.00359527572958351
0.516666666666667	0.00979930870812495	0.00979930834167968	3.66445493740764e-10	0.00371987698812385	0.00369312905662703	0.00970404145618886	0.00970404109205936	3.64129722901785e-10	0.0037101524505235	0.00368355680737771	0.008848184176526	0.00884818382322829	3.53297929106544e-10	0.00361562482051462	0.00359048681808746
0.533333333333333	0.00998155699107883	0.00998155663145594	3.59623114273844e-10	0.00370596259252898	0.00367835159576083	0.0098840271036238	0.0098840267395635	3.64060512639264e-10	0.00369627442404052	0.00366881858321663	0.0090079061332049	0.00900790577986386	3.53341260764251e-10	0.00360210036026468	0.00357613005592832
0.55	0.0101539945546847	0.0101539945628904	8.20590817518507e-12	0.00368223288626073	0.00365375880243228	0.0100542721439467	0.0100542721439046	4.23671514537816e-14	0.0036726073242397	0.00364429106907212	0.0091585202813893	0.00915852028138587	3.65506236388313e-15	0.00357904184703111	0.00355223719134505
0.566666666666667	0.0103166763437912	0.0103166759779071	3.65884269062922e-10	0.00364874155643945	0.00361940436308062	0.0102148327218998	0.0102148323578785	3.6402159411808e-10	0.00363920467369183	0.00361002778072518	0.00930009330859116	0.00930009295501809	3.5357329390695e-10	0.00354650120442025	0.00351886008210976
0.583333333333333	0.0104696791822789	0.0104696788226171	3.59662067489497e-10	0.00360556639436773	0.00357536606832732	0.0103657868270091	0.0103657864628782	3.64131100272225e-10	0.00359614402312769	0.00356610626211483	0.00943271310958504	0.00943271275590951	3.53675751879612e-10	0.00350455364574286	0.00347607387551535
0.6	0.0106131018526412	0.0106131018604471	7.80613768069927e-12	0.00355280600866028	0.00352174252610597	0.0105072342929446	0.0105072342929157	2.91763141424539e-14	0.00354352367550696	0.0035126248094073	0.00955648879334303	0.00955648879333966	3.58914287179601e-15	0.00345329450431575	0.0034239738386968
0.616666666666667	0.0107470650277719	0.010747064672202	3.5557008552789e-10	0.00349057982530566	0.00345865316172396	0.0106392967994395	0.0106392964352464	3.64193352558884e-10	0.00348146268663333	0.00344970247161102	0.00967155069164427	0.00967155033754529	3.54099199614821e-10	0.00339283923942656	0.00336267536459191
0.633333333333333	0.0108717113050716	0.0108717109431306	3.61941254745091e-10	0.00341903137473147	0.00338624150492773	0.0107621178724315	0.0107621175083227	3.64109013772929e-10	0.0034101041430304	0.00337748232845224	0.00977805036936497	0.00977805001510307	3.54262117904791e-10	0.00332332662489441	0.00329231716046903
0.65	0.0109872051666571	0.0109872051760729	9.41608770121949e-12	0.00333832500495259	0.00330467190305097	0.0108758628861239	0.0108758628859933	1.30773863959988e-13	0.00332961188619357	0.00329612821462709	0.00987616063643149	0.00987616063642837	3.3358732443034e-15	0.00324491558114525	0.00321305808002452
0.666666666666667	0.0110937330475736	0.011093732691564	3.56009808438751e-10	0.00324864588167399	0.00321412952111742	0.010980719062843	0.0109807186985375	3.64305712333146e-10	0.00324017051361509	0.00320582472082667	0.00996607556146456	0.00996607520658763	3.54877148500687e-10	0.00315778518515525	0.00312507713332189
0.683333333333333	0.0111915032732668	0.0111915029150107	3.58256342994356e-10	0.00315020327546768	0.00311482362901788	0.0110768954760232	0.0110768951117386	3.64284854018071e-10	0.00314198865777387	0.00310678047272643	0.0100480104870906	0.0100480101319911	3.55099661480951e-10	0.00306213786981863	0.00302857668612449
0.7	0.0112807460880049	0.011280746089835	1.83033276035527e-12	0.00304322727491593	0.00300698431465335	0.0111646230510587	0.011164623051027	3.19119730640693e-14	0.00303529571033754	0.00299922485518848	0.0101222020469347	0.0101222020469321	2.86229373536173e-15	0.00295819625554683	0.00292377929151898
0.716666666666667	0.0113617136491939	0.0113617132776179	3.71576266283702e-10	0.00292796878675523	0.00289086248407905	0.0112441545672226	0.0112441542029259	3.64296924224017e-10	0.00292034182359763	0.00288340801369678	0.0101889081842987	0.0101889078283921	3.55906875151857e-10	0.00284620316419737	0.00281092770383992
0.733333333333333	0.0114346800103249	0.0114346796454121	3.64913018205404e-10	0.00280470282318829	0.00276673314881639	0.0113157646598694	0.0113157642954756	3.64393964655263e-10	0.00279740119080611	0.00275960413469325	0.0102484081725116	0.010248407816322	3.56189872735557e-10	0.00272642483152149	0.00269028809107986
0.75	0.0114999411721328	0.0114999411788565	6.72393564438156e-12	0.00267372521499894	0.00263489213896787	0.0113797498221402	0.01137974982209	5.04457586814056e-14	0.00266676877009493	0.00262810816949762	0.0103010026369699	0.0103010026369667	3.40179273639052e-15	0.00259914773603656	0.00256214686378834
0.766666666666667	0.0115578150371221	0.0115578146823614	3.54760861312475e-10	0.00253535261173718	0.00249565610340216	0.0114364284079471	0.0114364280434111	3.64536274430338e-10	0.00252876028632152	0.00248923583615281	0.0103470135788646	0.0103470132216751	3.57189732652641e-10	0.00246467861695035	0.00242681069299195
0.783333333333333	0.0116086414323036	0.0116086410665796	3.65724202658346e-10	0.00238992576918966	0.00234936579722452	0.0114861406338207	0.0114861402693197	3.64501245159188e-10	0.00238371551298496	0.0023433269013408	0.0103867844005876	0.0103867840430552	3.57532635442137e-10	0.00232334770197022	0.00228460973796341
0.8	0.0116527820580359	0.011652782061469	3.43334909114201e-12	0.00223780626244282	0.00219638279484	0.0115292485822494	0.0115292485822705	2.13874057353181e-14	0.00223199499563039	0.00219074190378728	0.0104206799328326	0.0104206799328295	3.30117877478386e-15	0.00217550553119633	0.00213589447014377
0.816666666666667	0.0116906205789746	0.0116906202165192	3.62455673114104e-10	0.00207937648610911	0.00203708949017965	0.0115661362041664	0.0115661358395578	3.64608752911888e-10	0.00207398005410491	0.00203186215651749	0.010449086463387	0.0104490861046616	3.58725700186358e-10	0.00202152297905419	0.00198103569507067
0.833333333333333	0.011722562550176	0.0117225621884043	3.61771968285241e-10	0.00191504294197925	0.00187189238435271	0.011597209321792	0.0115972089571436	3.64648625530983e-10	0.00191007606628648	0.00186709303058471	0.0104724117676143	0.0104724114084851	3.59129363400323e-10	0.00186179449975786	0.00182042779779896
0.85	0.0117490354568872	0.0117490354539705	2.91696181098366e-12	0.00174523295201029	0.00170121879863479	0.0116228956323283	0.0116228956322398	8.87952905648248e-14	0.00174070919074054	0.00169686067772721	0.0104910851406324	0.0104910851406288	3.7244513029222e-15	0.00169673494396819	0.00165448555959033
0.866666666666667	0.0117704886690717	0.0117704883105036	3.58568379849045e-10	0.00157039465859303	0.00152551687473518	0.0116436447108015	0.0116436443459843	3.64817408921025e-10	0.00156632636938636	0.00152161203303457	0.0105055574311934	0.0105055570706765	3.60517097078294e-10	0.00152677958474912	0.00148364418386525
0.883333333333333	0.0117873935323587	0.0117873931635871	3.68771770065113e-10	0.00139100031240933	0.0013452588626542	0.0116599280141827	0.0116599276493209	3.64862022539381e-10	0.00138739861327202	0.00134181810072214	0.0105163010772622	0.0105163007162811	3.60981300406849e-10	0.00135238738299015	0.00130836256158033
0.9	0.0118002432373032	0.0118002432399917	2.6887311821433e-12	0.00120754298532184	0.00116093783357295	0.0116722388845858	0.0116722388845952	9.58781665172381e-15	0.00120441772425035	0.00115797067580741	0.0105238101432974	0.0105238101432935	4.09047795635331e-15	0.0011740377945685	0.00112912007842429
0.916666666666667	0.0118095529501261	0.0118095525879833	3.62143049922881e-10	0.0010205365706825	0.000973067680161813	0.0116810925536726	0.0116810921886413	3.65031451246556e-10	0.00101789629805606	0.000970582347187	0.0105286003592395	0.0105285999966753	3.62564438541324e-10	0.000992230800347659	0.000946416644812064
0.933333333333333	0.0118158597274487	0.01181585936541	3.62038874573978e-10	0.000830519071418389	0.000782186404666218	0.0116870261459923	0.0116870257809469	3.65045627406801e-10	0.00082837101236	0.000780189785690554	0.0105312091612126	0.0105312087981236	3.63089232291447e-10	0.000807490193878373	0.000760775983538168
0.95	0.0118197225560834	0.0118197225524699	3.61378808821922e-12	0.000638049312799661	0.000588852831674699	0.0116905986840976	0.0116905986840297	6.81052436668494e-14	0.000636399347231731	0.000587350464543585	0.0105321957339348	0.0105321957339315	3.58220397789211e-15	0.00062036037679705	0.000572742425211289
0.966666666666667	0.0118217223132433	0.0118217219520598	3.61183739167048e-10	0.000443706942789258	0.000393646608468522	0.0116923910921685	0.011692390726936	3.65232651414193e-10	0.000442559588627529	0.000392642662855484	0.0105321410548429	0.0105321406899747	3.64868473975988e-10	0.00043140639288778	0.000382880942311873
0.983333333333333	0.0118224618404383	0.0118224614781149	3.62323681474264e-10	0.000248095720380477	0.000197171493359282	0.0116930062011988	0.0116930058359231	3.65275979602453e-10	0.000247454118957583	0.000196668756186194	0.0105316479399455	0.0105316475744901	3.65455693485117e-10	0.000241217240397047	0.000191780461456561
1	0.0118225658638949	0.0118225658682303	4.3356689766183e-12	5.18402282199419e-05	5.20683118666803e-08	0.0116930687534023	0.0116930687533847	1.77514253296707e-14	5.17061361021603e-05	5.19355627776405e-08	0.0105313410913892	0.0105313410913856	3.82333054105288e-15	5.04026533922103e-05	5.06447953389337e-08
